timestamp,user_id,user_location,user_culture_profile,search_query,clicked,purchased,authenticity_rating_given
2026-04-14 14:18:15,usr_48ef0d50,M1,Nigerian,Palm Oil,1,1,5
2026-04-14 14:28:15,usr_6dfa93ba,B1,Middle Eastern,Pita Bread,1,1,5
2026-04-14 14:38:15,usr_a14478a8,NE3,Indian,Coconut Milk,1,0,
2026-04-14 14:41:15,usr_98155955,M14,Middle Eastern,Zaatar,1,1,4
2026-04-14 14:56:15,usr_33713e32,B15,Nigerian,Jollof Rice Seasoning,0,0,
2026-04-14 14:57:15,usr_091140a5,E1,Indian,Jollof Rice Seasoning,1,0,
2026-04-14 15:06:15,usr_573b9137,NE1,Middle Eastern,Tahini,1,0,
2026-04-14 15:12:15,usr_20eaceff,M1,Caribbean,Jerk Seasoning,1,0,
2026-04-14 15:20:15,usr_d85d89d4,E1,East Asian,Nori Seaweed,1,0,
2026-04-14 15:29:15,usr_f89c9eef,M1,East Asian,Sriracha,1,0,
2026-04-14 15:46:15,usr_03d87fe4,NE3,East Asian,Soy Sauce,0,0,
2026-04-14 15:57:15,usr_a84d6d68,NE1,Middle Eastern,Palm Oil,1,0,
2026-04-14 15:59:15,usr_6aacdd4c,M1,Caribbean,Jerk Seasoning,1,1,4
2026-04-14 16:25:15,usr_788edaaf,NE2,Nigerian,Palm Oil,1,1,4
2026-04-14 16:55:15,usr_bf96fc5d,M1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-14 17:02:15,usr_e722e663,B1,Caribbean,Jerk Seasoning,1,0,
2026-04-14 17:17:15,usr_b59353d5,B15,Indian,Sriracha,1,1,5
2026-04-14 17:24:15,usr_715e9a49,M14,East Asian,Mochi,1,1,4
2026-04-14 17:42:15,usr_61a502e4,E1,Caribbean,Zaatar,0,0,
2026-04-14 17:49:15,usr_cb17ad56,B15,East Asian,Mochi,1,1,4
2026-04-14 17:54:15,usr_fbb86d79,E1,East Asian,Soy Sauce,1,0,
2026-04-14 17:59:15,usr_c444f2fd,M1,Caribbean,Saltfish,1,1,5
2026-04-14 18:03:15,usr_73877826,NE1,Caribbean,Palm Oil,1,0,
2026-04-14 18:39:15,usr_6dd1360c,M1,Caribbean,Jerk Seasoning,0,0,
2026-04-14 18:44:15,usr_91c2c97d,NE2,Nigerian,Jerk Seasoning,1,1,4
2026-04-14 18:49:15,usr_c3d79306,M14,Indian,Paneer,1,1,5
2026-04-14 18:57:15,usr_987b273c,NE2,East Asian,Sriracha,1,0,
2026-04-14 19:02:15,usr_ab7937c8,M14,Caribbean,Scotch Bonnet Peppers,1,1,3
2026-04-14 19:25:15,usr_61e1701f,M14,Nigerian,Maggi Cubes,1,1,5
2026-04-14 19:25:15,usr_f5175432,E1,Nigerian,Jollof Rice Seasoning,1,0,
2026-04-14 19:52:15,usr_a25c0e35,NE3,East Asian,Nori Seaweed,1,0,
2026-04-14 20:06:15,usr_fa5dee75,B15,Nigerian,Jollof Rice Seasoning,1,0,
2026-04-14 20:40:15,usr_2af15b01,NE1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-14 21:23:15,usr_a83b482b,M1,Nigerian,Cassava Flour,1,0,
2026-04-14 21:42:15,usr_7aae35e2,E1,Nigerian,Plantain,1,0,
2026-04-14 21:50:15,usr_060b484a,SW1A,Caribbean,Ackee,0,0,
2026-04-14 22:03:15,usr_0d7fbee6,NE2,Indian,Turmeric Powder,1,1,5
2026-04-14 22:16:15,usr_999657ad,NE2,Caribbean,Pomegranate Molasses,1,1,4
2026-04-14 22:18:15,usr_74da1ff2,M1,Middle Eastern,Zaatar,1,1,5
2026-04-14 22:24:15,usr_e7a113e6,M14,Nigerian,Plantain,0,0,
2026-04-14 22:30:15,usr_6ec6d96b,SW1A,East Asian,Palm Oil,1,1,5
2026-04-14 22:40:15,usr_033cb73b,B1,Indian,Garam Masala,1,0,
2026-04-14 22:49:15,usr_01f249a8,B1,Middle Eastern,Saltfish,1,0,
2026-04-14 22:59:15,usr_1cc9a2a3,M14,Middle Eastern,Tahini,1,1,1
2026-04-14 23:11:15,usr_63559a14,B15,Caribbean,Ackee,1,0,
2026-04-14 23:19:15,usr_f16a2f04,SW1A,Indian,Paneer,1,1,5
2026-04-14 23:19:15,usr_a11ad1c8,B15,Indian,Basmati Rice,1,1,4
2026-04-14 23:40:15,usr_0212f4a6,SW1A,Middle Eastern,Pomegranate Molasses,1,0,
2026-04-14 23:41:15,usr_d3f60e22,NE3,Indian,Turmeric Powder,0,0,
2026-04-14 23:45:15,usr_9de175e5,M1,East Asian,Mango Chutney,1,0,
2026-04-14 23:50:15,usr_81313ddd,B15,Indian,Basmati Rice,1,1,5
2026-04-15 00:03:15,usr_2ea577fe,NE1,Caribbean,Sriracha,1,1,4
2026-04-15 00:09:15,usr_211aaa6c,M14,Caribbean,Saltfish,1,1,4
2026-04-15 00:21:15,usr_839b1a41,NE2,Indian,Saltfish,1,0,
2026-04-15 00:32:15,usr_cda9225e,NE2,East Asian,Sriracha,0,0,
2026-04-15 00:44:15,usr_87242867,E1,Nigerian,Plantain,1,0,
2026-04-15 00:53:15,usr_9c1109bd,B1,Middle Eastern,Sumac,1,0,
2026-04-15 01:08:15,usr_1799441e,NE3,Nigerian,Palm Oil,1,0,
2026-04-15 01:22:15,usr_7bb2a331,M14,Indian,Garam Masala,1,1,4
2026-04-15 01:29:15,usr_9617bc84,E1,Caribbean,Pita Bread,0,0,
2026-04-15 01:42:15,usr_b8546d87,M1,Indian,Turmeric Powder,1,0,
2026-04-15 01:52:15,usr_7610eec1,NE3,East Asian,Mochi,1,1,3
2026-04-15 02:22:15,usr_ca21601c,NE3,Caribbean,Coconut Milk,1,0,
2026-04-15 02:35:15,usr_b73ad810,M14,Caribbean,Ackee,1,0,
2026-04-15 02:39:15,usr_c83fa83e,E1,Middle Eastern,Zaatar,1,0,
2026-04-15 03:14:15,usr_583c49e5,SW1A,Nigerian,Coconut Milk,1,1,4
2026-04-15 04:00:15,usr_f55c128a,E1,Indian,Mochi,1,0,
2026-04-15 04:04:15,usr_4b4af705,M1,Indian,Mango Chutney,1,1,2
2026-04-15 04:28:15,usr_501968a9,M14,East Asian,Mochi,1,1,1
2026-04-15 04:37:15,usr_564d8563,NE2,Caribbean,Tahini,1,1,5
2026-04-15 04:52:15,usr_3d76c49a,B1,Indian,Mango Chutney,1,1,2
2026-04-15 05:01:15,usr_6632805e,B1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-15 05:12:15,usr_53bddd0c,NE1,Middle Eastern,Jollof Rice Seasoning,1,0,
2026-04-15 05:12:15,usr_735947fc,NE2,Nigerian,Jollof Rice Seasoning,1,1,5
2026-04-15 05:32:15,usr_d3413a86,B1,Caribbean,Ackee,1,1,5
2026-04-15 05:50:15,usr_10ad43ab,B15,Nigerian,Maggi Cubes,1,1,5
2026-04-15 05:52:15,usr_db575ef0,M14,East Asian,Sriracha,0,0,
2026-04-15 05:55:15,usr_66f5a7f2,NE2,Middle Eastern,Zaatar,1,1,4
2026-04-15 06:18:15,usr_bb7c913c,M1,Nigerian,Plantain,1,1,4
2026-04-15 06:29:15,usr_e78be154,M1,Caribbean,Soy Sauce,1,0,
2026-04-15 06:49:15,usr_c4cf4c81,M14,Indian,Basmati Rice,1,1,4
2026-04-15 07:08:15,usr_9fe6af86,M14,Middle Eastern,Pomegranate Molasses,1,1,4
2026-04-15 07:10:15,usr_a59dd4ad,SW1A,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-15 07:18:15,usr_b1525957,NE3,Middle Eastern,Pomegranate Molasses,1,1,4
2026-04-15 07:25:15,usr_d1d625d6,M14,Middle Eastern,Pomegranate Molasses,1,1,5
2026-04-15 07:36:15,usr_f7c5ae93,E1,East Asian,Soy Sauce,1,1,5
2026-04-15 07:56:15,usr_8fc0f088,M14,Middle Eastern,Pomegranate Molasses,1,1,4
2026-04-15 07:59:15,usr_b7dd7c8f,E1,East Asian,Matcha Powder,1,0,
2026-04-15 08:06:15,usr_d24e4371,NE2,Middle Eastern,Tahini,1,1,5
2026-04-15 08:16:15,usr_53404890,B1,Indian,Turmeric Powder,1,1,5
2026-04-15 08:23:15,usr_85820e99,E1,East Asian,Mochi,1,1,5
2026-04-15 08:29:15,usr_839f313c,NE1,Middle Eastern,Pomegranate Molasses,1,1,5
2026-04-15 08:31:15,usr_5eaaa38e,B1,East Asian,Soy Sauce,1,0,
2026-04-15 08:41:15,usr_4b2a0f6e,NE3,Nigerian,Cassava Flour,1,0,
2026-04-15 09:13:15,usr_4b1c3220,SW1A,Caribbean,Ackee,1,1,5
2026-04-15 09:23:15,usr_9deb4239,B1,Middle Eastern,Pomegranate Molasses,1,1,5
2026-04-15 09:26:15,usr_e8e0e4d7,M14,East Asian,Tahini,1,0,
2026-04-15 09:35:15,usr_468bd6b6,M14,Middle Eastern,Pita Bread,1,1,3
2026-04-15 09:41:15,usr_55b7fc36,B15,East Asian,Sriracha,1,0,
2026-04-15 09:43:15,usr_3f72e884,NE2,East Asian,Nori Seaweed,1,0,
2026-04-15 09:48:15,usr_cc75cb38,M1,Nigerian,Cassava Flour,0,0,
2026-04-15 09:55:15,usr_2f8428c9,M14,Middle Eastern,Pomegranate Molasses,1,1,3
2026-04-15 10:13:15,usr_e7072930,M1,East Asian,Mochi,1,0,
2026-04-15 10:15:15,usr_28236fd4,SW1A,Caribbean,Sriracha,1,1,5
2026-04-15 10:21:15,usr_0c6247d0,NE2,East Asian,Mochi,1,0,
2026-04-15 10:24:15,usr_6b4f884a,NE3,Middle Eastern,Coconut Milk,1,0,
2026-04-15 10:26:15,usr_94e3ef32,NE3,East Asian,Nori Seaweed,1,0,
2026-04-15 10:50:15,usr_5c230a57,E1,Nigerian,Palm Oil,1,1,5
2026-04-15 11:08:15,usr_d6824adb,M14,Middle Eastern,Zaatar,1,1,1
2026-04-15 11:09:15,usr_af2eaafc,E1,Indian,Turmeric Powder,1,0,
2026-04-15 12:02:15,usr_6d185948,NE2,Middle Eastern,Pita Bread,1,1,4
2026-04-15 12:12:15,usr_6465fada,M14,Indian,Basmati Rice,1,1,5
2026-04-15 12:38:15,usr_bb39fdd2,NE3,Middle Eastern,Tahini,1,1,5
2026-04-15 12:40:15,usr_a8a6bb82,NE3,East Asian,Mochi,1,0,
2026-04-15 12:43:15,usr_c309d58e,E1,Caribbean,Ackee,1,0,
2026-04-15 13:40:15,usr_d3d741cb,NE3,Indian,Basmati Rice,0,0,
2026-04-15 13:46:15,usr_a9c58339,M14,Caribbean,Ackee,1,1,5
2026-04-15 14:10:15,usr_902fb0c2,NE3,Middle Eastern,Jerk Seasoning,1,0,
2026-04-15 14:30:15,usr_75127a9a,NE2,Caribbean,Saltfish,1,1,4
2026-04-15 14:47:15,usr_01654de6,NE1,Caribbean,Saltfish,1,0,
2026-04-15 15:06:15,usr_936aff0a,B15,Nigerian,Palm Oil,1,0,
2026-04-15 15:18:15,usr_a4566da3,SW1A,Middle Eastern,Pomegranate Molasses,1,1,4
2026-04-15 15:24:15,usr_e7ccebda,M14,Caribbean,Palm Oil,1,0,
2026-04-15 15:28:15,usr_04217e21,NE1,Nigerian,Plantain,1,1,5
2026-04-15 15:31:15,usr_d67f42c7,B1,Indian,Garam Masala,1,0,
2026-04-15 15:36:15,usr_21834dae,NE2,East Asian,Mochi,1,1,5
2026-04-15 16:00:15,usr_3752e73e,NE1,Nigerian,Scotch Bonnet Peppers,1,0,
2026-04-15 16:02:15,usr_c3087822,NE1,Nigerian,Plantain,1,1,4
2026-04-15 16:13:15,usr_bea01cdb,SW1A,Middle Eastern,Basmati Rice,1,0,
2026-04-15 16:24:15,usr_e89d996b,E1,Indian,Paneer,1,0,
2026-04-15 16:33:15,usr_12a2605a,NE3,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-15 16:51:15,usr_947abfc9,E1,Middle Eastern,Zaatar,0,0,
2026-04-15 16:52:15,usr_e60febfa,M14,East Asian,Matcha Powder,1,1,2
2026-04-15 16:53:15,usr_a17fefe9,E1,Indian,Turmeric Powder,1,0,
2026-04-15 16:59:15,usr_81128dc0,M14,Indian,Basmati Rice,1,0,
2026-04-15 17:16:15,usr_77c3cd86,NE2,Indian,Garam Masala,1,1,2
2026-04-15 17:32:15,usr_44d013e8,E1,Caribbean,Coconut Milk,1,1,5
2026-04-15 17:41:15,usr_b10b2ae3,SW1A,East Asian,Mochi,1,1,5
2026-04-15 17:45:15,usr_dc046b4a,M14,Indian,Basmati Rice,1,1,4
2026-04-15 17:50:15,usr_ac9e4785,NE1,Caribbean,Saltfish,0,0,
2026-04-15 17:55:15,usr_a29abede,M1,Middle Eastern,Sumac,1,0,
2026-04-15 18:36:15,usr_ad7ab482,B1,Nigerian,Cassava Flour,1,1,5
2026-04-15 18:50:15,usr_d525df76,NE2,East Asian,Nori Seaweed,0,0,
2026-04-15 18:58:15,usr_c9d2078f,B1,East Asian,Nori Seaweed,1,1,5
2026-04-15 19:34:15,usr_fb6bbe16,NE2,Indian,Garam Masala,1,0,
2026-04-15 19:52:15,usr_b1ae75f8,E1,Indian,Coconut Milk,1,1,5
2026-04-15 19:58:15,usr_218fd59c,M14,East Asian,Matcha Powder,1,0,
2026-04-15 20:12:15,usr_09d324c8,NE1,Indian,Turmeric Powder,1,1,1
2026-04-15 20:15:15,usr_1a3bc224,NE2,Indian,Soy Sauce,1,0,
2026-04-15 20:21:15,usr_c949279c,E1,East Asian,Saltfish,1,1,5
2026-04-15 20:27:15,usr_d1fc6db7,NE3,Nigerian,Maggi Cubes,1,1,1
2026-04-15 20:46:15,usr_52564e9d,B1,Middle Eastern,Sriracha,1,0,
2026-04-15 20:52:15,usr_aa5acdf4,M1,Middle Eastern,Tahini,1,0,
2026-04-15 21:38:15,usr_34d09aec,NE3,Middle Eastern,Sumac,1,1,4
2026-04-15 21:46:15,usr_9a7bab7b,M14,Middle Eastern,Pita Bread,1,0,
2026-04-15 21:56:15,usr_67ed1029,SW1A,East Asian,Sriracha,1,1,2
2026-04-15 21:57:15,usr_2cda4463,NE2,Caribbean,Coconut Milk,1,1,5
2026-04-15 22:21:15,usr_c1c5dc91,SW1A,Middle Eastern,Sumac,1,1,3
2026-04-15 22:22:15,usr_e8d1a2f2,B15,Middle Eastern,Coconut Milk,1,0,
2026-04-15 22:28:15,usr_aa875606,E1,East Asian,Mochi,1,1,5
2026-04-15 22:40:15,usr_b422e1b3,B1,Indian,Coconut Milk,1,0,
2026-04-15 22:58:15,usr_14b0b1da,E1,Indian,Turmeric Powder,1,1,5
2026-04-15 23:12:15,usr_b484c1fd,NE3,Middle Eastern,Sumac,1,1,5
2026-04-15 23:29:15,usr_1cbfc127,NE3,Nigerian,Palm Oil,1,0,
2026-04-15 23:29:15,usr_d8d62847,B15,Indian,Mango Chutney,1,1,4
2026-04-15 23:40:15,usr_3ad795ab,NE3,Middle Eastern,Tahini,1,0,
2026-04-15 23:55:15,usr_174ae0b1,M1,Caribbean,Paneer,1,0,
2026-04-16 00:26:15,usr_d79b6c45,E1,Nigerian,Cassava Flour,1,1,4
2026-04-16 00:36:15,usr_6407a9dc,NE1,Indian,Basmati Rice,0,0,
2026-04-16 00:53:15,usr_7a3523b3,M1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-16 00:54:15,usr_cef2cd42,B15,Nigerian,Soy Sauce,1,1,4
2026-04-16 02:08:15,usr_f201642c,E1,Caribbean,Coconut Milk,1,1,5
2026-04-16 02:19:15,usr_e041eefd,NE1,Middle Eastern,Pomegranate Molasses,0,0,
2026-04-16 02:21:15,usr_905acf65,NE3,Caribbean,Mango Chutney,1,0,
2026-04-16 02:46:15,usr_783ece81,NE2,Caribbean,Coconut Milk,1,1,5
2026-04-16 03:00:15,usr_e71f51ca,B15,Indian,Turmeric Powder,1,1,5
2026-04-16 03:10:15,usr_47d361f4,NE1,Caribbean,Coconut Milk,1,1,5
2026-04-16 03:14:15,usr_8d0499cd,M14,Nigerian,Plantain,1,1,4
2026-04-16 03:34:15,usr_73b20543,B15,Indian,Mango Chutney,1,1,3
2026-04-16 03:52:15,usr_8f997224,M1,Indian,Turmeric Powder,1,0,
2026-04-16 05:39:15,usr_54b7cec6,SW1A,Caribbean,Scotch Bonnet Peppers,1,1,4
2026-04-16 06:06:15,usr_4c9b252b,NE3,Middle Eastern,Coconut Milk,1,0,
2026-04-16 06:41:15,usr_0d1ef622,M14,Middle Eastern,Pita Bread,1,1,5
2026-04-16 06:48:15,usr_21c06b6f,M14,Indian,Mango Chutney,1,0,
2026-04-16 06:49:15,usr_0888f326,B15,Caribbean,Scotch Bonnet Peppers,0,0,
2026-04-16 06:51:15,usr_9744e2fb,M1,Indian,Mango Chutney,1,1,5
2026-04-16 06:56:15,usr_cb488cd0,M1,Caribbean,Matcha Powder,1,0,
2026-04-16 06:58:15,usr_09b9ebaa,SW1A,Indian,Paneer,1,1,4
2026-04-16 07:20:15,usr_d7abf4d0,SW1A,Middle Eastern,Sumac,1,1,2
2026-04-16 07:26:15,usr_205a3d5a,NE1,Middle Eastern,Zaatar,1,0,
2026-04-16 07:30:15,usr_283efbd6,NE3,Indian,Garam Masala,1,0,
2026-04-16 07:31:15,usr_c162be2f,SW1A,Middle Eastern,Sumac,1,0,
2026-04-16 07:41:15,usr_877b72d4,E1,Indian,Paneer,1,1,2
2026-04-16 07:46:15,usr_1b5a261e,NE1,Nigerian,Jollof Rice Seasoning,1,0,
2026-04-16 07:46:15,usr_6ee52c80,NE3,Indian,Turmeric Powder,1,1,4
2026-04-16 08:18:15,usr_5885dc46,E1,Nigerian,Maggi Cubes,1,0,
2026-04-16 08:39:15,usr_95a862b9,E1,Nigerian,Maggi Cubes,1,1,4
2026-04-16 09:12:15,usr_13910cb8,NE1,Nigerian,Plantain,1,1,3
2026-04-16 09:12:15,usr_4c187a73,B1,Caribbean,Jerk Seasoning,1,0,
2026-04-16 09:21:15,usr_624523c2,M14,Indian,Mango Chutney,1,1,4
2026-04-16 09:40:15,usr_c59e812f,B1,Caribbean,Saltfish,1,1,5
2026-04-16 09:41:15,usr_4ca50872,SW1A,Caribbean,Saltfish,1,0,
2026-04-16 09:43:15,usr_403be877,M1,Nigerian,Palm Oil,1,1,4
2026-04-16 10:15:15,usr_ac6643c8,SW1A,East Asian,Mochi,1,1,5
2026-04-16 10:32:15,usr_7b34acdd,M1,East Asian,Soy Sauce,1,1,4
2026-04-16 11:10:15,usr_148c25c2,B1,Middle Eastern,Zaatar,1,0,
2026-04-16 11:50:15,usr_9381d42d,NE3,Middle Eastern,Garam Masala,1,0,
2026-04-16 12:23:15,usr_9fd41c8d,E1,Middle Eastern,Pita Bread,1,1,5
2026-04-16 12:28:15,usr_7b6e8f60,M1,Indian,Paneer,1,0,
2026-04-16 12:35:15,usr_df6282ef,M14,Nigerian,Palm Oil,1,1,5
2026-04-16 12:50:15,usr_ee098c98,SW1A,East Asian,Sriracha,1,0,
2026-04-16 12:54:15,usr_7a231488,B15,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-16 13:00:15,usr_b45375b1,M14,Caribbean,Saltfish,0,0,
2026-04-16 13:14:15,usr_5f64397c,NE3,East Asian,Sriracha,1,1,5
2026-04-16 13:42:15,usr_71af66a1,B15,Nigerian,Cassava Flour,1,1,3
2026-04-16 13:45:15,usr_13809f76,E1,Indian,Mango Chutney,1,1,5
2026-04-16 14:08:15,usr_6fda45d6,NE3,Indian,Garam Masala,1,1,4
2026-04-16 14:15:15,usr_9fbfdef0,SW1A,Caribbean,Jerk Seasoning,1,0,
2026-04-16 14:18:15,usr_bbb5fe75,NE1,East Asian,Matcha Powder,1,1,1
2026-04-16 14:35:15,usr_c9a21834,NE2,East Asian,Soy Sauce,1,0,
2026-04-16 15:04:15,usr_f0634872,B15,Middle Eastern,Tahini,1,1,4
2026-04-16 15:16:15,usr_03814481,E1,Caribbean,Coconut Milk,1,1,3
2026-04-16 15:18:15,usr_864dc0d3,B15,Nigerian,Cassava Flour,1,1,5
2026-04-16 15:23:15,usr_c54539ca,NE2,East Asian,Soy Sauce,0,0,
2026-04-16 15:46:15,usr_d8bb48b7,NE2,Middle Eastern,Sumac,1,1,4
2026-04-16 15:54:15,usr_15fc81f3,NE2,East Asian,Nori Seaweed,1,0,
2026-04-16 16:18:15,usr_1db0f0ed,B1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-04-16 16:27:15,usr_edf61edc,NE3,Indian,Palm Oil,1,0,
2026-04-16 16:34:15,usr_4b53e02d,E1,Caribbean,Jerk Seasoning,1,0,
2026-04-16 17:10:15,usr_e3175b99,NE1,Middle Eastern,Zaatar,1,1,5
2026-04-16 17:13:15,usr_11d50aeb,B15,Indian,Paneer,1,1,4
2026-04-16 17:16:15,usr_312543e6,M14,Caribbean,Ackee,0,0,
2026-04-16 17:20:15,usr_fcb6a01e,M1,Indian,Turmeric Powder,1,0,
2026-04-16 17:32:15,usr_ead91694,M1,Middle Eastern,Soy Sauce,1,1,4
2026-04-16 17:39:15,usr_18e613b8,SW1A,East Asian,Sriracha,1,0,
2026-04-16 17:58:15,usr_dc0cc208,NE1,East Asian,Paneer,0,0,
2026-04-16 18:01:15,usr_6d36f67b,M1,Indian,Basmati Rice,1,0,
2026-04-16 18:08:15,usr_d88aae4c,NE3,Indian,Paneer,1,1,5
2026-04-16 18:11:15,usr_9491b391,M1,East Asian,Basmati Rice,0,0,
2026-04-16 18:18:15,usr_f8d24458,M14,Indian,Turmeric Powder,1,1,5
2026-04-16 18:24:15,usr_790c013b,B15,Nigerian,Nori Seaweed,1,1,4
2026-04-16 18:30:15,usr_51a47e03,B1,Middle Eastern,Pomegranate Molasses,1,0,
2026-04-16 18:35:15,usr_78af33e7,M14,Caribbean,Jerk Seasoning,1,0,
2026-04-16 18:43:15,usr_d438fa02,NE2,East Asian,Ackee,0,0,
2026-04-16 19:06:15,usr_de0a32a1,NE1,Nigerian,Maggi Cubes,1,0,
2026-04-16 19:07:15,usr_7c2fa64b,SW1A,Middle Eastern,Sumac,1,1,5
2026-04-16 19:36:15,usr_b4908f52,B1,Middle Eastern,Sumac,1,1,2
2026-04-16 19:36:15,usr_3f8c5ded,B15,East Asian,Nori Seaweed,1,1,4
2026-04-16 19:41:15,usr_abe365b2,NE3,East Asian,Nori Seaweed,1,1,2
2026-04-16 19:45:15,usr_58f6a5e8,B1,Nigerian,Cassava Flour,1,1,4
2026-04-16 19:54:15,usr_60e25cb9,NE2,Caribbean,Saltfish,1,1,3
2026-04-16 20:04:15,usr_640df216,M14,Middle Eastern,Matcha Powder,1,1,4
2026-04-16 20:11:15,usr_4256bdf8,B15,Indian,Mango Chutney,1,1,4
2026-04-16 20:18:15,usr_9ea46807,B1,Middle Eastern,Pomegranate Molasses,1,1,5
2026-04-16 20:34:15,usr_d446e71d,SW1A,East Asian,Nori Seaweed,1,1,5
2026-04-16 20:47:15,usr_91e4e32e,SW1A,East Asian,Mochi,1,1,3
2026-04-16 20:55:15,usr_ccf79596,NE3,Middle Eastern,Tahini,1,1,5
2026-04-16 21:53:15,usr_f3d82b98,B15,Indian,Garam Masala,1,0,
2026-04-16 22:12:15,usr_127d21cb,M1,Caribbean,Jerk Seasoning,1,0,
2026-04-16 22:28:15,usr_d0e55a3f,NE3,Indian,Mango Chutney,1,0,
2026-04-16 22:59:15,usr_ef3c2a95,B1,Caribbean,Saltfish,1,1,2
2026-04-16 23:02:15,usr_1e0eccab,E1,East Asian,Mochi,1,0,
2026-04-16 23:14:15,usr_2e1cee83,M1,Middle Eastern,Zaatar,1,1,4
2026-04-16 23:35:15,usr_07fd7d4d,B15,East Asian,Coconut Milk,1,1,4
2026-04-16 23:49:15,usr_da023166,B1,Caribbean,Jerk Seasoning,1,0,
2026-04-16 23:50:15,usr_3ad0a4f7,NE3,Nigerian,Coconut Milk,1,1,5
2026-04-16 23:54:15,usr_12c2eac5,B15,East Asian,Matcha Powder,0,0,
2026-04-17 00:00:15,usr_83242c8d,B1,Indian,Garam Masala,1,1,5
2026-04-17 00:04:15,usr_d8176ddb,NE2,Indian,Mango Chutney,1,1,3
2026-04-17 00:15:15,usr_eaae130d,SW1A,Indian,Basmati Rice,1,1,4
2026-04-17 00:34:15,usr_164a8b70,E1,Middle Eastern,Sumac,1,1,2
2026-04-17 00:35:15,usr_8ae6f079,SW1A,Middle Eastern,Zaatar,1,0,
2026-04-17 00:48:15,usr_4df12774,NE1,Middle Eastern,Palm Oil,1,0,
2026-04-17 00:50:15,usr_a43a250d,SW1A,Indian,Paneer,1,1,3
2026-04-17 00:55:15,usr_10b6aa2b,NE3,Nigerian,Plantain,1,1,5
2026-04-17 00:56:15,usr_a172d78b,NE2,Nigerian,Palm Oil,1,1,5
2026-04-17 01:06:15,usr_e110cd33,NE2,Nigerian,Sriracha,1,1,4
2026-04-17 01:10:15,usr_8accec68,B15,Middle Eastern,Pita Bread,1,0,
2026-04-17 01:21:15,usr_bbbd6686,SW1A,Middle Eastern,Sumac,1,1,3
2026-04-17 01:30:15,usr_78a4d20f,SW1A,Nigerian,Plantain,1,1,5
2026-04-17 01:38:15,usr_bc854681,NE1,Nigerian,Maggi Cubes,1,1,4
2026-04-17 01:38:15,usr_7ba313e0,SW1A,East Asian,Nori Seaweed,1,0,
2026-04-17 01:54:15,usr_79a65eca,M1,Nigerian,Maggi Cubes,1,1,4
2026-04-17 02:25:15,usr_05d6f251,B15,East Asian,Nori Seaweed,1,1,4
2026-04-17 02:40:15,usr_2486d315,B1,Middle Eastern,Pita Bread,0,0,
2026-04-17 02:47:15,usr_a3bde6f0,E1,Caribbean,Coconut Milk,1,1,5
2026-04-17 02:50:15,usr_084b4291,E1,Middle Eastern,Zaatar,0,0,
2026-04-17 03:28:15,usr_9348a9d6,M14,Nigerian,Cassava Flour,1,0,
2026-04-17 03:45:15,usr_58c518ff,NE2,Nigerian,Plantain,1,1,2
2026-04-17 03:47:15,usr_803e0b7e,SW1A,Middle Eastern,Plantain,1,0,
2026-04-17 04:27:15,usr_d9bb89fe,M14,Indian,Basmati Rice,1,0,
2026-04-17 04:31:15,usr_d3e89d45,B15,Nigerian,Palm Oil,1,1,5
2026-04-17 04:32:15,usr_92dbeceb,NE1,Middle Eastern,Tahini,1,1,5
2026-04-17 04:44:15,usr_67b8589f,M1,Caribbean,Jerk Seasoning,1,1,5
2026-04-17 04:48:15,usr_975df3ed,SW1A,Nigerian,Coconut Milk,1,0,
2026-04-17 05:01:15,usr_9e0e4d26,SW1A,Middle Eastern,Tahini,1,1,5
2026-04-17 05:06:15,usr_c7c644dc,M1,East Asian,Nori Seaweed,1,1,4
2026-04-17 05:38:15,usr_4de038b5,NE1,Indian,Cassava Flour,1,0,
2026-04-17 05:47:15,usr_5838cd98,SW1A,Caribbean,Jerk Seasoning,1,0,
2026-04-17 05:57:15,usr_f0c97351,SW1A,Middle Eastern,Pita Bread,1,1,4
2026-04-17 06:07:15,usr_0c3c2461,M1,Nigerian,Maggi Cubes,1,0,
2026-04-17 06:20:15,usr_3bc1385e,NE2,Middle Eastern,Coconut Milk,1,0,
2026-04-17 07:10:15,usr_a71d852e,B15,Caribbean,Coconut Milk,1,0,
2026-04-17 07:15:15,usr_c2e1fdb2,M1,East Asian,Basmati Rice,1,0,
2026-04-17 07:22:15,usr_7c1d73e2,B15,Nigerian,Plantain,1,0,
2026-04-17 07:37:15,usr_9896762a,M14,Middle Eastern,Zaatar,1,1,5
2026-04-17 07:52:15,usr_c214aca7,B15,Caribbean,Coconut Milk,1,1,4
2026-04-17 08:12:15,usr_77c94e41,M1,Middle Eastern,Tahini,1,0,
2026-04-17 08:17:15,usr_5a1e9c2c,M14,Middle Eastern,Sumac,0,0,
2026-04-17 08:23:15,usr_e1b50f4b,E1,East Asian,Nori Seaweed,1,0,
